P19,0.02074688796680498,0.02074688796680498,0.15975103734439833,0.15975103734439833,[X] est [né;X-Gender=MASC|née;X-Gender=FEM] [PREPLOC;Y] [Y] .
P20,0.04316546762589928,0.04316546762589928,0.30729701952723537,0.30729701952723537,[X] est [décédé;X-Gender=MASC|décédée;X-Gender=FEM] [PREPLOC;Y] [Y] .
P279,0.1023142509135201,0.1023142509135201,0.2557856272838002,0.2557856272838002,[X] est une sous-classe [PREPDEF;Y] [Y] .
P37,0.03939393939393939,0.03939393939393939,0.3616161616161616,0.3616161616161616,La langue officielle [PREPDEF;X] [X] est [ARTDEF;Y] [Y] .
P413,0.0,0.0,0.21686746987951808,0.21686746987951808,[X] joue en position [PREPDEF;Y] [Y] .
P166,0.0,0.0,0.05353319057815846,0.05353319057815846,[X] a reçu [ARTDEF;Y] [Y] .
P449,0.0020833333333333333,0.0020833333333333333,0.26458333333333334,0.26458333333333334,[X] a été diffusé à l'origine sur [Y] .
P69,0.0,0.0,0.025498891352549888,0.025498891352549888,[X] a fait ses études à [ARTDEF;Y] [Y] .
P47,0.016080402010050253,0.016080402010050253,0.22110552763819097,0.22110552763819097,[ARTDEF;X] [X] partage la frontière avec [ARTDEF;Y] [Y] .
P138,0.0,0.0,0.14381720430107528,0.14381720430107528,[ARTDEF;X] [X] est [nommé;X-Gender=MASC|nommée;X-Gender=FEM] d'après [ARTDEF;Y] [Y] .
P364,0.08269230769230769,0.08269230769230769,0.5961538461538461,0.5961538461538461,La langue d'origine de [X] est  [ARTDEF;Y] [Y] .
P54,0.0,0.0,0.16257668711656442,0.16257668711656442,[X] joue avec [ARTDEF;Y] [Y] .
P463,0.0,0.0,0.03441084462982273,0.03441084462982273,[X] est membre de [ARTDEF;Y] [Y] .
P101,0.0,0.0,0.18172268907563024,0.18172268907563024,[X] travaille dans le domaine [PREPDEF;Y] [Y] .
P1923,0.0,0.0,0.0010857763300760044,0.0010857763300760044,[Y] a [participé;Y-Gender=MASC|participée;Y-Gender=FEM] [PREPDEF-à;X] [X] .
P106,0.0020768431983385254,0.0020768431983385254,0.23572170301142265,0.23572170301142265,[X] est [ARTIND;Y] [Y] de profession .
P527,0.0,0.0,0.12406417112299466,0.12406417112299466,[X] se compose de [Y] .
P102,0.0,0.0,0.025477707006369428,0.025477707006369428,[X] est membre [PREPDEF;Y] [Y] .
P530,0.027,0.027,0.194,0.194,[ARTDEF;X] [X] entretient des relations diplomatiques avec [ARTDEF;Y] [Y] .
P176,0.13304721030042918,0.13304721030042918,0.40915593705293274,0.40915593705293274,[ARTDEF;X] [X] est produit par [Y] .
P27,0.008130081300813009,0.008130081300813009,0.16869918699186992,0.16869918699186992,[X] est citoyen [ARTDEF;Y] [Y] .
P407,0.009291521486643438,0.009291521486643438,0.06387921022067364,0.06387921022067364,[X] a été [écrit;X-Gender=MASC|écrite;X-Gender=FEM] en [Y] .
P30,0.022222222222222223,0.022222222222222223,0.21333333333333335,0.21333333333333335,[X] est [situé;X-Gender=MASC|située;X-Gender=FEM] en [Y] .
P178,0.10385438972162742,0.10385438972162742,0.21306209850107066,0.21306209850107066,[X] est [développé;X-Gender=MASC|développée;X-Gender=FEM] par [Y] .
P1376,0.03771661569826707,0.03771661569826707,0.14271151885830785,0.14271151885830785,[X] est la capitale [PREPDEF;Y] [Y] .
P131,0.01015228426395939,0.01015228426395939,0.1713197969543147,0.1713197969543147,[X] est [situé;X-Gender=MASC|située;X-Gender=FEM] [PREPLOC;Y] [Y] .
P1412,0.0,0.0,0.10483870967741936,0.10483870967741936,[X] communiquait en [Y] .
P108,0.0021253985122210413,0.0021253985122210413,0.08289054197662062,0.08289054197662062,[X] travaille pour [Y] .
P136,0.0,0.0,0.2824601366742597,0.2824601366742597,[X] fait de la musique [Y] .
P17,0.026420079260237782,0.026420079260237782,0.15191545574636725,0.15191545574636725,[X] est [situé;X-Gender=MASC|située;X-Gender=FEM] [PREPLOC;Y] [Y] .
P39,0.0,0.0,0.03138075313807531,0.03138075313807531,[X] est [Y]
P264,0.0,0.0,0.07452165156092648,0.07452165156092648,[X] est [représenté;X-Gender=MASC|représentée;X-Gender=FEM] par le label musical [Y] .
P276,0.020833333333333332,0.020833333333333332,0.16944444444444445,0.16944444444444445,[X] est [situé;X-Gender=MASC|située;X-Gender=FEM] [PREPLOC;Y] [Y] .
P937,0.08634538152610442,0.08634538152610442,0.42570281124497994,0.42570281124497994,[X] travaillait auparavant [PREPDEF-à;Y] [Y] .
P140,0.0,0.0,0.1021566401816118,0.1021566401816118,[X] est [affilié;X-Gender=MASC|affiliée;X-Gender=FEM] [PREPDEF-à;Y] [Y] .
P1303,0.02131979695431472,0.02131979695431472,0.05786802030456853,0.05786802030456853,[X] joue [PREPDEF;Y] [Y] .
P127,0.016304347826086956,0.016304347826086956,0.13722826086956522,0.13722826086956522,[X] appartient [PREPDEF-à;Y] [Y] .
P103,0.04149797570850203,0.04149797570850203,0.5688259109311741,0.5688259109311741,La langue maternelle de [X] est [ARTDEF;Y] [Y] .
P190,0.007021063189568706,0.007021063189568706,0.3630892678034102,0.3630892678034102,[X] et [Y] sont des villes jumelles .
P1001,0.050340136054421766,0.050340136054421766,0.2598639455782313,0.2598639455782313,[ARTDEF;X] [X] gouverne [ARTDEF;Y] [Y] .
P31,0.0,0.0,0.18699186991869918,0.18699186991869918,[ARTDEF;X] [X] est un [ARTIND;Y] [Y] .
P495,0.0,0.0,0.30913978494623656,0.30913978494623656,[X] a été créé [PREPLOC;Y] [Y] .
P159,0.013348164627363738,0.013348164627363738,0.3281423804226919,0.3281423804226919,Le siège social [PREPDEF;X] [X] est en [PREPLOC;Y] [Y] .
P36,0.017543859649122806,0.017543859649122806,0.15892672858617132,0.15892672858617132,La capitale [PREPDEF;X] [X] est [Y] .
P740,0.005128205128205128,0.005128205128205128,0.12205128205128205,0.12205128205128205,[ARTDEF;X] [X] a été fondée [PREPLOC;Y] [Y] .
P361,0.0013333333333333333,0.0013333333333333333,0.06533333333333333,0.06533333333333333,[ARTDEF;X] [X] fait partie [PREPDEF;Y] [Y] .
