P19,0.0,0.0,0.0,0.0,Natawo hi [X] ha [Y] .
P20,0.0,0.0,0.0,0.0,Namatay hi [X] ha [Y] .
P279,0.0,0.0,0.022727272727272728,0.022727272727272728,Ilarom han balaod han [X] and [Y] .
P37,0.0,0.0,0.008333333333333333,0.008333333333333333,An opisyal na pulong/ yakan ni [X] kay [Y] .
P413,,,,,[Y] an posisyon ni [X] ha mulay/ uyag .
P166,0.0,0.0,0.09090909090909091,0.09090909090909091,Gintagan hin [Y] hi [X] .
P449,,,,,Nagtikang an [X bad] ha [Y] .
P69,0.0,0.0,0.0,0.0,Nakahuman hin pag skwela hi [X] ha [Y] .
P47,0.008032128514056224,0.008032128514056224,0.040160642570281124,0.040160642570281124,Magkabahin an tubtuban han tuna ni [X] ngan [Y] .
P138,0.0,0.0,0.046153846153846156,0.046153846153846156,Igin-ngaran hi [X] han iya [Y] .
P364,0.0,0.0,0.0,0.0,An tinikangan nga pulong han [X] kay [Y] .
P54,,,,,Nag-uyag hi [X] hin [Y] .
P463,0.0,0.0,0.1164021164021164,0.1164021164021164,Membro hi [X] han [Y] .
P101,0.0,0.0,0.1111111111111111,0.1111111111111111,Nagtrabaho hi [X] ha [Y] .
P1923,,,,,Bulig hi [Y] ha [X] .
P106,0.0,0.0,0.0,0.0,[Y] hi [X] .
P527,0.0,0.0,0.04878048780487805,0.04878048780487805,Kabahin han [X] han [Y] .
P102,0.0,0.0,0.0,0.0,Membro hi [X] han partido nga [Y] .
P530,0.0,0.0,0.05043859649122807,0.05043859649122807,Ang [X] nagpadayon ug maayong relasyon sa [Y] .
P176,,,,,Nahimo hin [X] han [Y] .
P27,0.0,0.0,0.04081632653061224,0.04081632653061224,[Y] hi [X] .
P407,0.0,0.0,0.04081632653061224,0.04081632653061224,Iginsurat an [X] ha [Y] .
P30,0.0,0.0,0.07692307692307693,0.07692307692307693,Nahimumutang an [X] ha [Y] .
P178,0.0,0.0,0.0,0.0,An [Y] an naghimo han [X] .
P1376,0.018561484918793503,0.018561484918793503,0.060324825986078884,0.060324825986078884,[X] an kapital han [Y] . 
P131,0.041025641025641026,0.041025641025641026,0.14871794871794872,0.14871794871794872,An [X] nahimutang ha [Y] .
P1412,0.0,0.0,0.0,0.0,Hi-ara magyakan hin [Y] hi [X] .
P108,0.0,0.0,0.0,0.0,Natrbaho hi [X] ha [Y] .
P136,0.0,0.0,0.0,0.0,Nagpatukar hi [X] han [Y] .
P17,0.005263157894736842,0.005263157894736842,0.015789473684210527,0.015789473684210527,Nahimumutang an [X] ha [Y] .
P39,0.0,0.0,0.08433734939759036,0.08433734939759036,Si [X] an [Y] .
P264,,,,,Iginrepresentahan hi [X] han [Y] .
P276,0.0,0.0,0.05555555555555555,0.05555555555555555,Nahimumutang an [X] ha [Y] .
P937,0.0,0.0,0.0,0.0,Hadto natrabaho ni [X] ha [Y] .
P140,0.0,0.0,0.06306306306306306,0.06306306306306306,Si [X] kay [Y] .
P1303,0.0,0.0,0.0,0.0,Maaram mag [Y] hi [X] .
P127,0.0,0.0,0.16666666666666666,0.16666666666666666,Tag-iya han [X] hi [Y] .
P103,0.0,0.0,0.0,0.0,An pinulongan ni [X] kay [Y] .
P190,0.0,0.0,0.0053475935828877,0.0053475935828877,Magkaruha an [X] ngan [Y] na siyudad.
P1001,0.0,0.0,0.0,0.0,An [X] an mayda kontrol ha [Y] na desisyon .
P31,0.0,0.0,0.16129032258064516,0.16129032258064516,[Y] hi [X] .
P495,0.0,0.0,0.0,0.0,Tikang ha [Y] an [X] .
P159,0.0,0.0,0.0,0.0,An sentro nga opisina han [X] ada ha [Y] .
P36,0.0,0.0,0.021686746987951807,0.021686746987951807,[Y] an kapital han [X] .
P740,0.0,0.0,0.14285714285714285,0.14285714285714285,Natindog an [X] ha [Y] .
P361,0.0,0.0,0.09210526315789473,0.09210526315789473,Parte sa [Y] ang [X] .
